,代码,名称,,涨幅,现价,涨跌,买价,卖价,总手,总金额,现手,1分钟涨速,实体涨幅,现均差%,换手,委比%,总市值,流通市值,流通比例,封单额_新,封单量_新,4分钟涨速,当日偏离值,异动偏离值,10日内偏离值,30日内偏离值,10日异动次数,内盘,外盘,内外比,备注,利空,利好,主力净量,量比,TTM市盈率,净利润,市净率,每股盈利,细分行业,所属行业,昨收,开盘,开盘涨幅,竞价换手,最高,最低,5日涨幅,10日涨幅,20日涨幅,年初至今,振幅,买量,卖量,笔数,贡献度,机构动向,异动类型,总股本,流通股本,利润总额,净利润增长率,每股净资产,金叉个数,散户数量,自选时间,自选价格,自选收益,上市日期,
,SH600303,曙光股份,--,-5.49%,2.41,-0.14,2.41,2.42,30983900,76360111,2000--,+0.00%,-5.49%,-2.14,4.57%,+37.12,1647486100,1632804400,99.11%,--,--,+0.00%,--,--,--,--,--,18689900,12294000,1.52,--,无,无,0.13,1.22,,-60233424,1.75,-0.088,商用载客车,汽车整车,2.55,2.55,+0.00%,--,2.58,2.39,-6.95%,-3.21%,-20.72%,-26.07%,7.45%,23900,50300,19113,-0.01,5.30,--,683604210,677512210,-60572083亿,17.24%,1.38,3,-9.57,--,--,--,20001226,
4,SH603350,安乃达,--,-5.49%,28.22,-1.64,28.20,28.22,923200,26498908,11400--,-0.11%,-4.76%,-1.62,2.09%,-84.76,3287460700,1245193390,37.88%,--,--,-0.11%,--,--,--,--,--,563650,359550,1.57,--,无,无,-0.25,1.11,29.71,27094102,2.41,0.230,电机,电机,29.86,29.63,-0.77%,--,30.00,28.18,-11.54%,-8.50%,-5.96%,-25.32%,6.10%,400,100,2338,-0.01,-37.23,--,116494000,44124500,29558589亿,-13.96%,11.72,2,35.80,--,--,--,20240703,
,SZ002658,雪迪龙,--,-5.49%,6.88,-0.40,6.87,6.88,8078721,56523886,1000--,+0.00%,-5.10%,-1.60,2.25%,-61.83,4374035200,2466903100,56.40%,--,--,+0.00%,--,--,--,--,--,5060848,3017873,1.68,--,无,无,-0.22,0.95,28.20,14252424,1.63,0.020,环保设备,环保设备,7.28,7.25,-0.41%,--,7.25,6.85,-13.46%,-16.20%,-16.61%,-22.08%,5.49%,11600,62500,7568,--,-35.97,--,635760920,358561500,16027557亿,41.54%,4.23,3,26.79,--,--,--,20120309,
4,SZ301622,英思特,--,-5.50%,40.06,-2.33,40.05,40.07,2127006,86657171,13100--,-0.05%,-5.27%,-1.61,3.29%,+17.28,4644231100,2590255400,55.77%,--,--,-0.05%,--,--,--,--,--,1215406,911600,1.33,--,无,无,-0.22,1.03,59.60,-12624419,2.99,-0.110,磁性材料,金属新材料,42.39,42.29,-0.24%,--,42.62,39.75,-13.23%,-13.40%,-29.84%,-37.65%,6.77%,300,4000,9091,--,-20.83,--,115931880,64659396,-13004845亿,-130.8%,13.41,5,83.22,--,--,--,20241204,
32,SH688778,厦钨新能,--,-5.50%,46.92,-2.73,46.91,46.92,8951224,425100630,300--,-0.09%,-4.03%,-1.15,1.77%,+60.88,23680106000,23680106000,100.00%,--,--,-0.09%,--,--,--,--,--,5098155,3853069,1.32,--,无,无,-0.02,0.97,27.79,220089680,2.51,0.440,电池化学品,电池,49.65,48.89,-1.53%,--,48.89,46.70,-10.30%,-9.46%,-17.97%,-39.12%,4.41%,2935,503,30661,-0.07,-3.63,--,504691080,504691080,259665020亿,79.17%,18.66,4,0.58,--,--,--,20210805,
4,SZ301581,黄山谷捷,--,-5.50%,36.25,-2.11,36.23,36.25,1001971,37042914,23400--,+0.11%,-5.06%,-1.88,2.05%,+75.42,2900000000,1771827500,61.10%,--,--,+0.11%,--,--,--,--,--,690481,311490,2.22,--,无,无,0.05,0.57,70.87,8177161,2.85,0.100,汽车电子电气系统,汽车零部件,38.36,38.18,-0.47%,--,38.27,36.21,-12.52%,-27.40%,-17.82%,-23.04%,5.37%,400,100,3590,--,14.23,--,80000000,48878000,11062983亿,-63.31%,12.72,5,-5.71,--,--,--,20250103,
32,SH688565,力源科技,--,-5.50%,8.76,-0.51,8.76,8.78,3107524,27719144,27519--,+0.11%,-4.78%,-1.73,2.08%,-16.41,1311634800,1311634800,100.00%,--,--,+0.11%,--,--,--,--,--,1730598,1376926,1.26,--,无,无,-0.01,1.13,198.4,558581,2.64,0.004,水务及水治理,环境治理,9.27,9.20,-0.76%,--,9.32,8.73,-9.13%,-7.69%,-14.29%,-21.51%,6.36%,1251,140,4291,-0.00,-0.73,--,149730000,149730000,614445亿,-80.65%,3.32,2,4.84,--,--,--,20210513,
4,SZ002366,融发核电,--,-5.50%,4.98,-0.29,4.98,4.99,45040700,227672400,100--,-0.20%,-4.60%,-1.42,2.43%,+1.95,10363069400,9214777000,88.92%,--,--,-0.20%,--,--,--,--,--,26432150,18608550,1.42,--,无,无,-0.32,1.31,,10091709,2.23,0.005,其他电源设备,其他电源设备,5.27,5.22,-0.95%,--,5.25,4.97,-12.01%,-16.58%,-16.86%,-33.69%,5.31%,389500,277373,32136,--,-25.24,--,2080937600,1850356800,10910802亿,224.2%,2.23,3,37.87,--,--,--,20100312,
4,SH603290,斯达半导,--,-5.51%,116.99,-6.82,116.94,116.99,9995474,1202923270,100--,+0.62%,-2.91%,-2.71,4.17%,+68.78,28016001000,28016001000,100.00%,--,--,+0.62%,--,--,--,--,--,5598772,4396702,1.27,--,无,无,-0.31,0.76,85.37,26626794,4.02,0.110,分立器件,半导体,123.81,120.50,-2.67%,--,125.18,115.05,-7.67%,-15.86%,+7.83%,+22.40%,8.18%,19400,540,45235,-0.09,-15.32,--,239473470,239473470,27353431亿,-74.32%,29.08,3,93.20,--,--,--,20200204,
,SZ002988,豪美新材,--,-5.51%,20.07,-1.17,20.06,20.07,3432100,70071312,300--,-0.15%,-5.95%,-1.63,1.37%,-48.24,5013576200,5013576200,100.00%,--,--,-0.15%,--,--,--,--,--,1910100,1522000,1.26,--,无,无,-0.03,0.77,42.93,39774464,1.86,0.159,铝,工业金属,21.24,21.34,+0.47%,--,21.41,20.05,-16.17%,-9.19%,-20.80%,-45.46%,6.40%,5900,17700,11631,--,-18.62,--,249804500,249804500,47665043亿,-3.85%,10.77,3,2.36,--,--,--,20200518,
,SZ000045,深纺织Ａ,--,-5.51%,9.09,-0.53,9.09,9.10,5139300,47546498,52000--,+0.00%,-5.71%,-1.68,1.12%,+62.21,4604283600,4154328600,90.23%,--,--,+0.00%,--,--,--,--,--,3083300,2056000,1.50,--,无,无,-0.03,1.10,66.00,22208513,1.53,0.044,面板,光学光电子,9.62,9.64,+0.21%,--,9.64,9.05,-7.62%,-8.64%,-14.73%,-25.32%,6.13%,3100,8900,7483,--,-19.28,--,506521850,457021850,32975298亿,6.44%,5.93,5,6.01,--,--,--,19940815,
4,SZ000935,四川双马,--,-5.51%,25.21,-1.47,25.21,25.25,7437403,192912550,54500--,+0.20%,-5.26%,-2.73,0.97%,+52.51,19246331000,19246331000,100.00%,--,--,+0.20%,--,--,--,--,--,3985834,3451569,1.15,--,无,无,-0.07,0.87,80.02,58796066,2.46,0.080,多元金融,多元金融,26.68,26.61,-0.26%,--,27.02,25.00,-5.23%,-2.48%,-2.96%,+1.49%,7.57%,28800,9100,18013,-0.36,-24.21,--,763440330,763440330,69682477亿,-49.55%,10.26,1,8.65,--,--,--,19990824,
,SZ002442,龙星科技,--,-5.51%,4.63,-0.27,4.62,4.63,17328600,81641880,500--,+0.00%,-5.51%,-1.66,3.53%,+55.87,2330620200,2275694900,97.64%,--,--,+0.00%,--,--,--,--,--,11889650,5438950,2.19,--,无,无,-0.36,0.93,117.6,8832973,1.27,0.018,炭黑,橡胶制品,4.90,4.90,+0.00%,--,4.92,4.61,-10.27%,-7.95%,-10.62%,-25.44%,6.33%,143800,500,14930,--,-43.72,--,503373690,491510770,11247259亿,-69.10%,3.65,5,42.51,--,--,--,20100706,
4,SZ301155,海力风电,--,-5.51%,38.74,-2.26,38.73,38.74,4022380,158017670,200--,+0.00%,-6.61%,-1.33,3.26%,+54.07,8421745900,4775028200,56.70%,--,--,+0.00%,--,--,--,--,--,2368970,1653410,1.43,--,无,无,0.23,1.11,28.41,13393792,1.46,0.060,风电零部件,风电设备,41.00,41.48,+1.17%,--,41.48,38.61,-11.63%,-8.95%,-16.49%,-52.04%,7.00%,10300,1800,16056,-0.16,23.35,--,217391480,123258343,10226531亿,-79.03%,26.60,5,-30.49,--,--,--,20211124,
,SZ300137,先河环保,--,-5.51%,16.11,-0.94,16.11,16.12,20641533,341196690,112100--,+0.06%,-5.57%,-2.46,3.89%,-26.89,8644339400,8538849400,98.78%,--,--,+0.06%,--,--,--,--,--,13749223,6892310,1.99,--,无,无,0.00,1.08,3127,1300399,5.27,0.002,环保设备,环保设备,17.05,17.06,+0.06%,--,17.20,15.98,-1.77%,-3.53%,-0.56%,+55.50%,7.16%,5200,5600,17755,--,0.05,--,536582210,530034110,4826489亿,-88.70%,3.06,1,-54.83,--,--,--,20101105,
4,SH600637,东方明珠,--,-5.51%,7.71,-0.45,7.70,7.71,51904202,407910700,1300--,-0.13%,-4.81%,-1.82,1.54%,+41.86,25920248000,25920248000,100.00%,--,--,-0.13%,--,--,--,--,--,28874940,23029262,1.25,--,无,无,-0.21,1.22,46.43,61640933,0.866,0.018,电视广播,文化传媒,8.16,8.10,-0.74%,--,8.14,7.69,-4.46%,-6.20%,-10.35%,-21.73%,5.51%,238600,6300,57484,-0.08,-31.22,--,3361899800,3361899800,94776604亿,-48.98%,8.91,1,16.65,--,--,--,19930316,
,SH600280,中央商场,--,-5.51%,2.57,-0.15,2.57,2.58,37440400,97473881,441100--,-0.39%,-2.65%,-1.23,3.32%,+56.93,2899820400,2899820400,100.00%,--,--,-0.39%,--,--,--,--,--,21364350,16076050,1.33,--,无,无,-0.20,1.12,,-31250000,10.91,-0.006,百货零售,零售,2.72,2.64,-2.94%,--,2.72,2.56,-4.81%,-3.02%,-12.29%,-33.25%,5.88%,490200,131800,28932,-0.01,-12.96,--,1128334790,1128334790,8118530亿,-471.4%,0.24,2,26.38,--,--,--,20000926,
,SZ000679,大连友谊,--,-5.52%,5.65,-0.33,5.65,5.66,8889600,51420177,31700--,+0.00%,-3.91%,-2.25,2.49%,+14.86,2013660000,2013660000,100.00%,--,--,+0.00%,--,--,--,--,--,5693200,3196400,1.78,--,无,无,-0.07,0.88,,-12556829,13.92,-0.035,百货零售,零售,5.98,5.88,-1.67%,--,5.98,5.64,-7.53%,-9.02%,-8.13%,-20.65%,5.69%,10200,29700,12080,--,-20.04,--,356400000,356400000,-15261203亿,3.25%,0.41,5,6.19,--,--,--,19970124,
4,SZ002294,信立泰,--,-5.52%,35.08,-2.05,35.08,35.09,38981550,1395969000,100--,-0.03%,-4.44%,-1.97,3.50%,+31.56,39107764000,39098966000,99.98%,--,--,-0.03%,--,--,--,--,--,22985515,15996035,1.44,--,无,无,-0.07,0.64,57.81,225272110,4.27,0.200,化学制剂,化学制药,37.13,36.71,-1.13%,--,37.15,34.87,-11.93%,+6.63%,+12.08%,-28.41%,6.14%,25400,30200,91497,-0.74,-4.93,--,1114816540,1114565740,255474390亿,12.45%,8.21,0,-0.38,--,--,--,20090910,
4,SZ002077,大港股份,--,-5.53%,18.11,-1.06,18.11,18.12,56094164,1049504670,1000--,+0.00%,-3.52%,-3.13,9.67%,-16.40,10510111600,10510111600,100.00%,--,--,+0.00%,--,--,--,--,--,30106999,25987165,1.16,--,无,无,-0.13,0.69,138.5,38402976,3.11,0.070,集成电路封测,半导体,19.17,18.77,-2.09%,--,19.47,18.00,+2.03%,-1.68%,+14.48%,+21.79%,7.67%,127000,25900,102496,--,-4.06,--,580348510,580348510,47346051亿,145.6%,5.83,0,-5.66,--,--,--,20061116,
4,SH603138,海量数据,--,-5.53%,12.81,-0.75,12.81,12.83,7384041,96292094,1000--,+0.00%,-5.95%,-1.70,2.56%,+39.82,3761153200,3693671900,98.21%,--,--,+0.00%,--,--,--,--,--,4312250,3071791,1.40,--,无,无,0.12,1.06,,-41769069,4.65,-0.142,横向通用软件,软件开发,13.56,13.62,+0.44%,--,13.66,12.78,-3.61%,-6.63%,-20.97%,-9.92%,6.49%,12500,10800,16134,-0.01,32.75,--,293610710,288342850,-45880440亿,-136.1%,2.75,3,-11.11,--,--,--,20170306,
4,SZ002203,海亮股份,--,-5.54%,18.42,-1.08,18.42,18.43,33142771,619197610,1100--,+0.00%,-4.06%,-1.35,1.50%,+39.13,42214132000,40747642000,96.53%,--,--,+0.00%,--,--,--,--,--,19779377,13363394,1.48,--,无,无,0.02,0.82,40.82,435980520,2.47,0.190,铜,工业金属,19.50,19.20,-1.54%,--,19.40,18.36,-8.87%,-14.73%,-20.98%,+46.98%,5.33%,38300,15200,50804,-0.80,2.28,--,2291755300,2212141300,613835630亿,26.42%,7.44,5,-18.58,--,--,--,20080116,
4,SZ300507,苏奥传感,--,-5.54%,6.82,-0.40,6.82,6.83,10825333,74854517,113300--,+0.00%,-4.62%,-1.31,1.40%,+68.62,5460411900,5285442200,96.80%,--,--,+0.00%,--,--,--,--,--,7136651,3688682,1.93,--,无,无,-0.16,0.99,52.36,13027461,2.52,0.020,底盘与发动机系统,汽车零部件,7.22,7.15,-0.97%,--,7.18,6.81,-5.93%,-4.62%,-3.13%,-25.30%,5.12%,57700,27800,7149,--,-20.34,--,800646910,774991520,28035191亿,-53.97%,2.71,1,25.40,--,--,--,20160429,
4,SZ002389,航天彩虹,--,-5.54%,17.39,-1.02,17.38,17.39,25568430,445791900,100--,-0.06%,-3.92%,-0.25,2.60%,+34.73,17127690000,17124997000,99.98%,--,--,-0.06%,--,--,--,--,--,14482147,11086283,1.31,--,无,无,-0.08,1.43,107.8,85000000,2.11,0.103,航空装备,军工装备,18.41,18.10,-1.68%,--,18.20,17.28,-4.03%,+2.23%,-8.38%,-27.30%,5.00%,114900,17200,53214,-0.33,-13.13,--,984916020,984761180,156386540亿,427.3%,8.24,0,7.32,--,--,--,20100413,
,SH603232,格尔软件,--,-5.54%,14.15,-0.83,14.15,14.16,8227498,120165687,300--,+0.00%,-5.92%,-3.04,3.56%,+75.60,3312263100,3272894900,98.81%,--,--,+0.00%,--,--,--,--,--,4669550,3557948,1.31,--,无,无,-0.24,1.22,,-28555099,2.55,-0.120,横向通用软件,软件开发,14.98,15.04,+0.40%,--,15.50,14.11,-1.33%,-3.02%,-11.73%,-38.34%,9.28%,41200,3500,19587,-0.01,-32.49,--,234082200,231300000,-26462907亿,43.12%,5.56,1,27.24,--,--,--,20170421,
4,SZ300130,新国都,--,-5.54%,17.04,-1.00,17.04,17.05,11478772,199463150,113131--,-0.18%,-5.65%,-1.87,2.64%,+45.68,9666884600,7398218400,76.53%,--,--,-0.18%,--,--,--,--,--,6216410,5262362,1.18,--,无,无,-0.03,0.97,23.07,106666551,2.14,0.188,其他计算机设备,计算机设备,18.04,18.06,+0.11%,--,18.18,17.01,-11.48%,-14.41%,-17.56%,-37.88%,6.49%,169,1000,25350,--,-3.94,--,567305430,434167740,108123225亿,-31.81%,7.96,5,19.82,--,--,--,20101019,
4,SZ000530,冰山冷热,--,-5.54%,4.77,-0.28,4.77,4.78,17942124,87090296,1000--,+0.00%,-5.36%,-1.66,2.99%,+60.22,4022123700,2862556800,71.17%,--,--,+0.00%,--,--,--,--,--,10736995,7205129,1.49,--,无,无,-0.49,1.07,74.67,21186770,1.27,0.025,制冷空调设备,通用设备,5.05,5.04,-0.20%,--,5.04,4.74,-7.02%,-6.65%,-12.80%,-34.39%,5.94%,61300,49900,12339,--,-35.73,--,843212510,600116730,28783241亿,-27.84%,3.77,2,58.15,--,--,--,19931208,
,SH603151,邦基科技,--,-5.55%,11.24,-0.66,11.24,11.25,10060200,116215651,92800--,+0.09%,-9.21%,-2.62,5.87%,+71.48,1925207400,1925207400,100.00%,--,--,+0.09%,--,--,--,--,--,5407500,4652700,1.16,--,无,无,-0.01,2.96,22.16,-400000,1.39,0.024,畜禽饲料,农产品加工,11.90,12.38,+4.03%,--,12.39,11.19,-3.02%,+1.54%,-9.50%,-37.10%,10.08%,900,2000,24947,-0.01,-2.05,--,171281800,171281800,-1564433亿,-85.56%,8.09,0,2.35,--,--,--,20221019,
4,SZ300346,南大光电,--,-5.55%,70.15,-4.12,70.15,70.16,61102777,4422215500,300--,+0.37%,-5.55%,-2.99,9.31%,+69.46,48484657000,46017701000,94.91%,--,--,+0.37%,--,--,--,--,--,33614449,27488328,1.22,--,无,无,-0.93,0.85,139.2,124201774,13.47,0.180,电子化学品,电子化学品,74.27,74.27,+0.00%,--,75.45,69.88,-9.76%,-22.06%,+18.12%,+64.59%,7.50%,91,500,194103,-0.92,-12.73,--,691156900,655990040,174677300亿,29.97%,5.21,2,314.32,--,--,--,20120807,
4,SZ300113,顺网科技,--,-5.55%,17.19,-1.01,17.19,17.20,27228364,479667420,100--,+0.12%,-5.18%,-2.34,5.35%,+71.95,11588877100,8750059000,75.50%,--,--,+0.12%,--,--,--,--,--,15408995,11819369,1.30,--,无,无,-0.28,0.88,27.29,80491520,4.46,0.120,通信应用增值服务,通信服务,18.20,18.13,-0.38%,--,18.49,17.10,-0.52%,-3.15%,-10.38%,-14.56%,7.64%,101465,1700,49403,--,-11.46,--,674163880,509020300,92702719亿,9.56%,3.85,0,71.46,--,--,--,20100827,
,SZ002775,文科股份,--,-5.56%,3.06,-0.18,3.06,3.07,12136400,37845640,231400--,-0.33%,-5.26%,-1.80,2.09%,+16.43,1974691800,1777303500,90.00%,--,--,-0.33%,--,--,--,--,--,6537250,5599150,1.17,--,无,无,-0.07,0.90,,-12811063,,-0.020,装饰园林,建筑装饰,3.24,3.23,-0.31%,--,3.27,3.04,-13.56%,-7.55%,-20.31%,-28.50%,7.10%,72000,18500,7871,--,-11.57,--,645324120,580818120,-15054049亿,-488.3%,-0.08,4,10.62,--,--,--,20150629,
32,SH688799,华纳药厂,--,-5.56%,50.15,-2.95,50.15,50.19,3957141,204248210,34979--,-0.04%,-4.96%,-2.76,2.96%,+0.31,6701895600,6701895600,100.00%,--,--,-0.04%,--,--,--,--,--,2313261,1643880,1.41,--,无,无,0.25,0.63,29.93,26876980,3.17,0.201,化学制剂,化学制药,53.10,52.77,-0.62%,--,53.80,50.02,-12.45%,+7.11%,+5.42%,+5.53%,7.12%,1181,579,12272,-0.02,18.40,--,133637000,133637000,33188649亿,-34.79%,15.81,0,-65.15,--,--,--,20210713,
32,SH688775,影石创新,--,-5.56%,130.90,-7.70,130.90,130.91,4699541,635830560,200--,+0.00%,-5.36%,-3.17,1.81%,+42.49,52490900000,33949992000,64.68%,--,--,+0.00%,--,--,--,--,--,2895786,1803755,1.61,--,无,无,0.02,1.46,62.70,84620184,9.05,0.210,品牌消费电子,消费电子,138.60,138.31,-0.21%,--,143.47,128.50,-1.71%,-1.96%,-16.35%,-44.27%,10.80%,9340,200,20089,-0.16,2.38,--,401000000,259358230,35984409亿,-52.02%,14.47,1,-52.31,--,--,--,20250611,
4,SH601106,中国一重,--,-5.56%,2.89,-0.17,2.88,2.89,100100600,293198530,500--,+0.00%,-5.56%,-1.28,1.46%,+28.34,19818993000,19818993000,100.00%,--,--,+0.00%,--,--,--,--,--,56955900,43144700,1.32,--,无,无,-0.09,1.28,,1941720,3.84,0,能源及重型设备,专用设备,3.06,3.06,+0.00%,--,3.08,2.87,-7.67%,-11.89%,-17.66%,-27.57%,6.86%,757800,386700,63634,-0.06,-10.49,--,6857782900,6857782900,21942343亿,102.3%,0.75,6,6.65,--,--,--,20100209,
4,SZ300779,惠城环保,--,-5.56%,53.36,-3.14,53.36,53.45,7610397,419607570,62860--,+0.11%,-4.73%,-3.14,3.35%,+23.76,15863888000,12121441200,76.41%,--,--,+0.11%,--,--,--,--,--,4033473,3576924,1.13,--,无,无,0.08,0.68,234.5,2131022,7.07,0.007,固废治理,环境治理,56.50,56.01,-0.87%,--,57.98,53.20,-9.99%,+6.91%,-2.72%,-42.52%,8.46%,1140,160,31442,-0.30,4.65,--,297299250,227163440,5824290亿,130.3%,7.55,1,-22.38,--,--,--,20190522,
4,SZ002017,东信和平,--,-5.56%,12.91,-0.76,12.91,12.92,11556740,151885610,900--,+0.00%,-5.42%,-1.70,1.99%,+25.41,7493375900,7488908700,99.94%,--,--,+0.00%,--,--,--,--,--,5816365,5740375,1.01,--,无,无,-0.09,1.01,45.25,49417820,4.01,0.085,通信终端及配件,通信设备,13.67,13.65,-0.15%,--,13.78,12.88,-6.99%,-10.60%,-20.46%,-41.73%,6.58%,20400,3930,30412,--,-22.44,--,580431910,580085880,55521342亿,5.28%,3.22,5,6.55,--,--,--,20040713,
4,SZ002255,海陆重工,--,-5.56%,7.98,-0.47,7.97,7.98,18978728,153684040,1100--,+0.13%,-4.43%,-1.39,2.97%,+39.67,6630430800,5091018500,76.78%,--,--,+0.13%,--,--,--,--,--,12068692,6910036,1.75,--,无,无,-0.33,0.95,14.85,103490494,1.44,0.125,其他电源设备,其他电源设备,8.45,8.35,-1.18%,--,8.37,7.96,-15.73%,-17.73%,-13.17%,-36.52%,4.85%,79100,52600,18925,--,-28.51,--,830881060,637972240,127482745亿,40.33%,5.56,2,44.01,--,--,--,20080625,
4,SZ301135,瑞德智能,--,-5.56%,14.94,-0.88,14.94,14.95,1875040,28509129,19900--,+0.13%,-5.32%,-1.67,1.86%,+38.03,1939045700,1508701700,77.81%,--,--,+0.13%,--,--,--,--,--,1181620,693420,1.70,--,无,无,-0.16,1.05,113.8,-3623879,1.58,-0.028,家电零部件,白色家电,15.82,15.78,-0.25%,--,15.84,14.80,-9.51%,-7.83%,-13.19%,-30.14%,6.57%,5500,600,5126,--,-35.95,--,129788866,100984052,-6720231亿,-155.0%,9.46,4,25.36,--,--,--,20220412,
4,SZ002765,蓝黛科技,--,-5.56%,6.96,-0.41,6.96,6.97,14232872,100533270,500--,-0.43%,-4.66%,-1.40,2.39%,+50.53,4538811500,4147522400,91.38%,--,--,-0.43%,--,--,--,--,--,8778028,5454844,1.61,--,无,无,0.02,0.66,29.92,19051373,1.71,0.029,底盘与发动机系统,汽车零部件,7.37,7.30,-0.95%,--,7.33,6.96,-12.78%,+0.43%,-10.42%,-47.75%,5.02%,167500,6300,13589,--,2.45,--,652128090,595908390,16323347亿,-63.48%,4.08,1,-5.27,--,--,--,20150612,
4,SZ002104,恒宝股份,--,-5.57%,9.50,-0.56,9.50,9.51,37377016,363757160,100--,-0.52%,-5.66%,-2.31,6.23%,+78.22,6729326500,5697245000,84.66%,--,--,-0.52%,--,--,--,--,--,21365030,16011986,1.33,--,无,无,-0.22,0.63,482.8,-20869058,3.15,-0.030,通信终端及配件,通信设备,10.06,10.07,+0.10%,--,10.27,9.50,-6.31%,-6.22%,-16.37%,-56.04%,7.65%,342600,19300,64832,--,-17.09,--,708350150,599710000,-20311556亿,-187.2%,3.01,2,15.38,--,--,--,20070110,
32,SH688244,永信至诚,--,-5.57%,14.08,-0.83,14.08,14.14,2466890,35267893,14253--,-0.57%,-6.13%,-1.45,1.63%,+72.16,2125538200,2125538200,100.00%,--,--,-0.57%,--,--,--,--,--,1398626,1068264,1.31,--,无,无,-0.04,0.75,,-23469872,2.24,-0.160,横向通用软件,软件开发,14.91,15.00,+0.60%,--,15.07,13.99,-7.49%,-0.21%,-11.06%,-42.39%,7.24%,2637,554,6026,-0.01,-15.59,--,150961520,150961520,-23669346亿,2.10%,6.28,1,5.42,--,--,--,20221019,
4,SZ002467,二六三,--,-5.57%,4.41,-0.26,4.41,4.42,60875496,274923520,400--,-0.23%,-4.75%,-2.27,4.45%,+59.83,6065390000,6027626400,99.38%,--,--,-0.23%,--,--,--,--,--,38165700,22709796,1.68,--,无,无,-0.23,0.84,,-20000000,3.88,-0.010,通信应用增值服务,通信服务,4.67,4.63,-0.86%,--,4.72,4.40,-0.23%,-3.29%,-14.37%,-27.59%,6.85%,191900,56900,45032,--,-13.96,--,1375371900,1366808700,-14114545亿,-175.8%,1.14,0,16.81,--,--,--,20100908,
4,SH603156,养元饮品,--,-5.57%,43.25,-2.55,43.25,43.26,13723286,617996360,300--,-0.09%,-6.08%,-3.89,1.09%,-23.46,54507005000,54507005000,100.00%,--,--,-0.09%,--,--,--,--,--,7881487,5841799,1.35,--,无,无,-0.12,1.17,38.24,807698720,5.50,0.641,软饮料,饮料制造,45.80,46.05,+0.55%,--,47.37,42.83,-1.39%,-12.06%,+4.54%,+55.86%,9.91%,11400,4000,40755,-0.17,-22.44,--,1260277570,1260277570,1011929350亿,25.80%,7.86,2,17.37,--,--,--,20180212,
4,SZ301361,众智科技,--,-5.57%,27.10,-1.60,27.10,27.11,1353300,37283607,100--,+0.18%,-4.21%,-1.57,2.40%,+3.60,3152705600,1526705600,48.43%,--,--,+0.19%,--,--,--,--,--,819092,534208,1.53,--,无,无,-0.16,1.02,32.12,20732942,2.53,0.178,输变电设备,电网设备,28.70,28.29,-1.43%,--,28.99,26.94,-9.24%,-8.66%,-15.60%,-16.56%,7.14%,2900,1800,3815,--,-25.59,--,116336000,56336000,25005089亿,8.89%,10.71,5,56.67,--,--,--,20221116,
4,SZ300493,润欣科技,--,-5.58%,13.04,-0.77,13.03,13.04,17157170,230204320,500--,-0.08%,-4.96%,-2.73,3.39%,+55.69,6683274500,6606211300,98.85%,--,--,-0.08%,--,--,--,--,--,9702960,7454210,1.30,--,无,无,-0.15,1.03,112.6,16850523,5.77,0.030,其他电子,其他电子,13.81,13.72,-0.65%,--,13.94,13.03,-7.12%,-6.72%,-1.81%,-35.03%,6.59%,11000,17300,32746,--,-11.82,--,512521050,506611300,22078611亿,32.69%,2.26,2,20.68,--,--,--,20151210,
4,SZ300134,大富科技,--,-5.58%,7.62,-0.45,7.62,7.63,15060800,117107672,43800--,+0.13%,-5.46%,-1.93,1.96%,+38.67,5848334800,5848334800,100.00%,--,--,+0.13%,--,--,--,--,--,8045000,7015800,1.15,--,无,无,-0.00,1.15,,-53048862,1.60,-0.070,通信网络设备及器件,通信设备,8.07,8.06,-0.12%,--,8.12,7.57,-7.07%,-9.50%,-21.04%,-39.04%,6.82%,59300,4300,30092,--,-0.04,--,767498010,767498010,-66117385亿,3.93%,4.76,6,7.17,--,--,--,20101026,
4,SZ002173,创新医疗,--,-5.58%,16.59,-0.98,16.59,16.60,27562288,463825860,200--,+0.00%,-5.20%,-1.36,6.55%,+76.59,7320907400,6982150900,95.37%,--,--,+0.00%,--,--,--,--,--,16476361,11085927,1.49,--,无,无,-0.30,0.65,,-25149688,4.24,-0.060,医院,医疗服务,17.57,17.50,-0.40%,--,17.75,16.40,-14.40%,-2.87%,-4.10%,-22.87%,7.68%,93000,21300,56757,--,-16.35,--,441284350,420865030,-26487642亿,-80.45%,3.91,1,28.85,--,--,--,20070925,
4,SZ002015,协鑫能科,--,-5.58%,14.05,-0.83,14.05,14.06,52997652,764382500,400--,+0.00%,-5.26%,-2.51,3.26%,+71.58,22807711000,22807711000,100.00%,--,--,+0.00%,--,--,--,--,--,29184141,23813511,1.23,--,无,无,-0.16,0.78,52.02,287879260,1.89,0.182,新能源发电,电力,14.88,14.83,-0.34%,--,14.97,14.01,-6.77%,-13.80%,-17.40%,+42.64%,6.45%,78480,9500,88084,-0.44,-14.66,--,1623324600,1623324600,456243260亿,13.50%,7.45,5,26.32,--,--,--,20040708,
