,代码,名称,,涨幅,现价,涨跌,买价,卖价,总手,总金额,现手,1分钟涨速,实体涨幅,现均差%,换手,委比%,总市值,流通市值,流通比例,封单额_新,封单量_新,4分钟涨速,当日偏离值,异动偏离值,10日内偏离值,30日内偏离值,10日异动次数,内盘,外盘,内外比,备注,利空,利好,主力净量,量比,TTM市盈率,净利润,市净率,每股盈利,细分行业,所属行业,昨收,开盘,开盘涨幅,竞价换手,最高,最低,5日涨幅,10日涨幅,20日涨幅,年初至今,振幅,买量,卖量,笔数,贡献度,机构动向,异动类型,总股本,流通股本,利润总额,净利润增长率,每股净资产,金叉个数,散户数量,自选时间,自选价格,自选收益,上市日期,
4,SH601212,白银有色,--,-0.20%,5.08,-0.01,5.07,5.08,92414434,464649370,882600--,+0.00%,+1.60%,+1.02,1.25%,-58.28,37616255000,37616255000,100.00%,--,--,+0.00%,--,--,--,--,--,44286084,48128350,0.920,--,无,无,-0.08,0.68,,149981520,2.37,0.020,铜,工业金属,5.09,5.00,-1.77%,--,5.10,4.95,-7.80%,-15.75%,-19.11%,-13.16%,2.95%,198400,75767,85370,-0.00,-20.12,--,7404774500,7404774500,824811250亿,440.2%,2.15,4,4.97,--,--,--,20170215,
4,SZ301585,蓝宇股份,--,-0.20%,25.21,-0.05,25.21,25.27,1621030,40770631,17200--,+0.00%,-0.20%,+0.23,2.38%,+33.69,2621840000,1717026200,65.49%,--,--,+0.00%,--,--,--,--,--,875710,745320,1.17,--,无,无,0.00,0.73,36.88,13688120,2.61,0.130,纺织化学用品,化学制品,25.26,25.26,+0.00%,--,25.72,24.67,-3.30%,+0.40%,-5.58%,-17.91%,4.16%,500,800,3856,--,0.67,--,104000000,68108931,15302830亿,2.34%,9.66,1,18.52,--,--,--,20241220,
32,SH688203,海正生材,--,-0.20%,9.98,-0.02,9.97,9.98,3970393,39593410,500--,+0.20%,-0.20%,+0.08,1.96%,-22.16,2022727100,2022727100,100.00%,--,--,+0.20%,--,--,--,--,--,2189364,1781029,1.23,--,无,无,0.04,1.16,189.4,1045917,1.37,0.005,改性塑料,塑料制品,10.00,10.00,+0.00%,--,10.17,9.80,-9.52%,-9.93%,-19.32%,-21.91%,3.70%,1000,1820,8074,-0.00,6.32,--,202678070,202678070,3656815亿,348.1%,7.28,4,2.43,--,--,--,20220816,
4,SZ002046,国机精工,--,-0.20%,73.65,-0.15,73.65,73.68,19650385,1449925800,289100--,-0.24%,-0.51%,-0.18,3.71%,+22.31,39490456000,39047608000,98.88%,--,--,-0.24%,--,--,--,--,--,11430434,8219951,1.39,--,无,无,0.05,0.58,242.6,-9080793,9.05,-0.017,磨具磨料,通用设备,73.80,74.03,+0.31%,--,75.64,72.00,+15.82%,+17.83%,+47.55%,+71.34%,4.93%,1100,500,68025,--,2.10,--,536190850,530177980,4766866亿,-110.3%,8.14,0,-14.17,--,--,--,20050526,
4,SH600389,江山股份,--,-0.20%,19.52,-0.04,19.52,19.55,13527074,261587920,42100--,-0.26%,+0.62%,+0.93,3.14%,-22.31,8406288000,8406288000,100.00%,--,--,-0.26%,--,--,--,--,--,6546196,6980878,0.938,--,无,无,-0.00,1.12,15.02,182664570,2.01,0.420,农药,农化制品,19.56,19.40,-0.82%,--,19.83,19.02,-9.21%,-17.88%,-21.07%,-22.48%,4.14%,9200,2500,30939,-0.00,-0.14,--,430650000,430650000,229945700亿,17.46%,9.71,7,-6.09,--,--,--,20010110,
,SZ300335,迪森股份,--,-0.20%,4.87,-0.01,4.87,4.88,8482232,41295766,49000--,-0.20%,+0.00%,+0.03,2.21%,-70.22,2323050300,1870856000,80.53%,--,--,-0.21%,--,--,--,--,--,4579469,3902763,1.17,--,无,无,-0.07,0.68,56.81,16070532,1.20,0.030,热力,电力,4.88,4.87,-0.20%,--,4.94,4.79,-7.06%,-9.81%,-22.70%,-13.96%,3.07%,22800,29300,7337,--,-13.77,--,477012390,384159340,30366784亿,-16.05%,4.05,8,9.03,--,--,--,20120710,
,SH600148,长春一东,--,-0.21%,14.51,-0.03,14.50,14.52,1748600,25395011,7600--,-0.07%,-1.02%,-0.09,1.24%,+64.12,2053403700,2053403700,100.00%,--,--,-0.07%,--,--,--,--,--,913650,834950,1.09,--,有,无,-0.05,0.79,124.4,4655113,4.27,0.033,底盘与发动机系统,汽车零部件,14.54,14.66,+0.83%,--,14.80,14.36,-9.48%,-10.38%,-17.13%,-25.70%,3.03%,3200,5500,4983,-0.00,-18.43,--,141516450,141516450,8444165亿,1221%,3.40,5,0.00,--,--,--,19980520,
,SH600488,津药药业,--,-0.21%,4.83,-0.01,4.82,4.83,120126224,584838210,2995700--,-0.41%,-1.23%,-0.80,11.00%,+2.03,5273812700,5273812700,100.00%,--,--,-0.41%,--,--,--,--,--,57042800,63083424,0.904,--,无,无,0.05,1.03,199.7,13891311,1.73,0.013,化学制剂,化学制药,4.84,4.89,+1.03%,--,5.07,4.75,-2.82%,-0.41%,-14.66%,+18.09%,6.61%,207500,859300,70979,-0.00,1.15,--,1091886680,1091886680,21610398亿,-76.07%,2.79,0,23.25,--,--,--,20010618,
,SZ002513,蓝丰生化,--,-0.21%,4.78,-0.01,4.78,4.79,7048960,33835735,30500--,+0.00%,-0.21%,-0.42,2.44%,-63.18,1795339200,1381617400,76.96%,--,--,+0.00%,--,--,--,--,--,3791350,3257610,1.16,--,无,无,-0.02,0.70,,-14841690,44.80,-0.040,光伏电池组件,光伏设备,4.79,4.79,+0.00%,--,4.89,4.66,-9.30%,-12.29%,-19.39%,-28.87%,4.80%,15100,64200,12071,--,-12.25,--,375593980,289041300,-31649690亿,33.01%,0.11,9,2.02,--,--,--,20101203,
4,SZ301032,新柴股份,--,-0.21%,9.30,-0.02,9.30,9.31,3231700,30094935,23800--,+0.00%,-1.27%,-0.13,2.02%,+28.05,2242540600,1486816800,66.30%,--,--,+0.00%,--,--,--,--,--,1737697,1494003,1.16,--,无,无,0.01,0.87,19.98,20240987,1.76,0.084,其他通用设备,通用设备,9.32,9.42,+1.07%,--,9.52,9.18,-10.32%,-13.97%,-18.28%,-21.85%,3.65%,17700,3300,7272,--,3.43,--,241133400,159872780,21214939亿,32.60%,5.29,5,2.78,--,--,--,20210722,
32,SH688621,阳光诺和,--,-0.22%,54.91,-0.12,54.84,54.91,2025877,110856565,20783--,+0.00%,-0.16%,+0.34,1.81%,-37.47,6149920000,6149920000,100.00%,--,--,+0.00%,--,--,--,--,--,1141888,883989,1.29,--,无,无,0.09,0.90,31.55,20631028,4.91,0.180,医疗研发外包,医疗服务,55.03,55.00,-0.05%,--,56.00,54.00,+4.64%,+4.66%,+4.96%,-11.38%,3.63%,1348,13430,6024,-0.00,11.18,--,112000000,112000000,16442969亿,-30.25%,11.20,1,-39.03,--,--,--,20210621,
32,SH688528,秦川物联,--,-0.22%,9.14,-0.02,9.14,9.16,2260598,20624448,27315--,+0.00%,+0.77%,+0.18,1.35%,-1.00,1535520000,1535520000,100.00%,--,--,+0.00%,--,--,--,--,--,1158063,1102535,1.05,--,无,无,0.01,0.92,,-23539833,3.45,-0.150,仪器仪表,通用设备,9.16,9.07,-0.98%,--,9.29,8.93,-10.48%,-12.70%,-22.28%,-15.13%,3.93%,11251,12171,6025,-0.00,17.64,--,168000000,168000000,-23650973亿,21.13%,2.65,9,-2.23,--,--,--,20200701,
4,SH600390,五矿资本,--,-0.22%,4.56,-0.01,4.56,4.57,24966415,113349158,190200--,-0.22%,+0.22%,+0.44,0.56%,+3.22,20511178000,20511178000,100.00%,--,--,-0.22%,--,--,--,--,--,12590025,12376390,1.02,--,无,无,0.02,0.55,38.86,284304620,0.483,0.060,多元金融,多元金融,4.57,4.55,-0.44%,--,4.59,4.49,-5.71%,-5.71%,-5.71%,-17.63%,2.19%,231900,142000,16334,-0.00,9.39,--,4498065500,4498065500,425983040亿,48.00%,9.44,3,-2.72,--,--,--,20010115,
,SH603585,苏利股份,--,-0.22%,13.67,-0.03,13.67,13.68,2434546,33301297,61600--,+0.07%,-0.29%,-0.06,1.26%,+55.34,2688652800,2644129600,98.34%,--,--,+0.07%,--,--,--,--,--,1315546,1119000,1.18,--,无,无,0.03,0.72,14.93,21527929,0.977,0.109,农药,农化制品,13.70,13.71,+0.07%,--,13.89,13.39,-6.56%,-10.36%,-17.00%,-27.52%,3.65%,17800,2840,6624,-0.00,38.10,--,196682720,193425720,29146375亿,-36.93%,13.99,2,-3.80,--,--,--,20161214,
4,SZ002352,顺丰控股,--,-0.22%,31.26,-0.07,31.26,31.27,20088869,624461280,428144--,+0.00%,+0.16%,+0.56,0.42%,-2.88,164593530000,149110570000,90.59%,--,--,+0.00%,--,--,--,--,--,10803103,9285766,1.16,--,无,无,-0.01,0.85,14.43,2525728000,1.53,0.480,物流,物流,31.33,31.21,-0.38%,--,31.44,30.85,-0.32%,-6.94%,-11.02%,-17.50%,1.88%,5056,300,51397,-0.11,-8.01,--,5265308100,4770012000,3473111000亿,13.05%,20.43,2,-1.56,--,--,--,20100205,
4,SH603156,养元饮品,--,-0.22%,49.07,-0.11,49.06,49.07,12342688,598848770,185900--,+0.04%,+0.33%,+1.12,0.98%,-29.44,61841820000,61841820000,100.00%,--,--,+0.04%,--,--,--,--,--,7040891,5301797,1.33,--,无,无,-0.01,0.96,43.38,807698720,6.24,0.641,软饮料,饮料制造,49.18,48.91,-0.55%,--,49.79,47.00,+7.66%,+15.65%,+19.89%,+76.83%,5.67%,800,44700,35526,-0.01,-2.20,--,1260277570,1260277570,1011929350亿,25.80%,7.86,0,-6.06,--,--,--,20180212,
,SH605169,洪通燃气,--,-0.22%,8.89,-0.02,8.89,8.90,1949000,17306693,17100--,+0.23%,-0.11%,+0.11,0.69%,+54.12,2514803200,2514803200,100.00%,--,--,+0.23%,--,--,--,--,--,1196350,752650,1.59,--,无,无,0.05,0.61,24.31,4387817,1.25,0.016,燃气,燃气,8.91,8.90,-0.11%,--,9.03,8.78,-8.26%,-9.84%,-23.95%,-31.51%,2.81%,7700,12300,4826,-0.00,46.27,--,282880000,282880000,8190589亿,-80.53%,7.13,4,-2.86,--,--,--,20201030,
4,SZ300189,神农种业,--,-0.23%,4.32,-0.01,4.32,4.33,39777867,170844900,3500--,+0.00%,-0.23%,+0.58,4.49%,-67.49,4423680000,3828601800,86.55%,--,--,+0.00%,--,--,--,--,--,18954729,20823138,0.910,--,无,无,-0.36,0.90,39.04,-6497684,6.43,-0.006,种子生产,种植业与林业,4.33,4.33,+0.00%,--,4.36,4.23,-9.62%,-12.37%,-17.56%,-41.94%,3.00%,1300,873400,30815,--,-15.70,--,1024000000,886250420,-4885797亿,48.60%,0.67,5,30.59,--,--,--,20110316,
,SZ003001,中岩大地,--,-0.23%,12.95,-0.03,12.95,12.97,4604543,59930042,27100--,-0.15%,+0.39%,-0.50,4.03%,-77.87,2260427600,1481047200,65.52%,--,--,-0.15%,--,--,--,--,--,2338694,2265849,1.03,--,无,无,-0.05,0.99,224.5,6614483,1.89,0.038,专业工程,建筑装饰,12.98,12.90,-0.62%,--,13.35,12.78,-11.96%,-11.84%,-27.39%,-35.42%,4.39%,34800,14900,11613,--,-5.37,--,174550390,114366582,7266404亿,-36.24%,6.86,5,-10.40,--,--,--,20201013,
,SH603773,沃格光电,--,-0.23%,162.97,-0.38,162.96,162.97,29685456,4954209200,415100--,-0.01%,+0.74%,-2.40,13.21%,-62.41,36628588000,36615877000,99.97%,--,--,-0.01%,--,--,--,--,--,15982032,13703424,1.17,--,无,无,-0.34,0.99,,-51102988,34.68,-0.227,面板,光学光电子,163.35,161.77,-0.97%,--,173.57,151.10,-5.33%,+18.70%,+42.34%,+360.63%,13.76%,2700,9184,128004,-0.00,-3.22,--,224756630,224678630,-43672370亿,-112.1%,4.70,1,203.34,--,--,--,20180417,
4,SZ002150,正泰电源,--,-0.24%,25.29,-0.06,25.29,25.30,9861133,250329380,114700--,-0.08%,+0.76%,-0.38,2.75%,-60.97,9126372000,9067602500,99.36%,--,--,-0.08%,--,--,--,--,--,5594172,4266961,1.31,--,无,无,-0.09,0.79,32.82,15048625,4.22,0.040,逆变器,光伏设备,25.35,25.10,-0.99%,--,25.88,24.93,-0.63%,-2.58%,-21.68%,+26.45%,3.75%,2600,15300,21922,--,-8.32,--,360868800,358544980,45615095亿,-17.83%,6.00,2,8.78,--,--,--,20070810,
32,SH688300,联瑞新材,--,-0.24%,244.40,-0.58,244.40,244.41,10675517,2545639400,1000--,+0.00%,-0.24%,+2.43,4.42%,+57.53,59015070000,59015070000,100.00%,--,--,+0.00%,--,--,--,--,--,6153190,4522327,1.36,--,无,无,-0.29,0.88,195.9,71636520,33.21,0.300,非金属材料,非金属材料,244.98,244.99,+0.00%,--,246.80,230.67,+2.29%,+14.68%,+40.46%,+296.82%,6.58%,5921,200,34710,-0.01,-6.09,--,241469190,241469190,81146601亿,13.64%,7.36,1,368.10,--,--,--,20191115,
4,SZ002832,比音勒芬,--,-0.24%,20.64,-0.05,20.64,20.65,9659626,195759880,51000--,-0.05%,+0.68%,+1.81,2.48%,-55.43,11779394200,8037593400,68.23%,--,--,-0.05%,--,--,--,--,--,4832368,4827258,1.00,--,无,无,-0.03,0.85,19.45,386240680,2.06,0.680,服装,服装家纺,20.69,20.50,-0.92%,--,20.70,19.80,+1.78%,-4.88%,+5.04%,+44.74%,4.35%,200,9400,21750,--,-3.95,--,570707080,389418280,465273410亿,16.54%,10.04,3,-4.56,--,--,--,20161223,
4,SH600722,金牛化工,--,-0.25%,8.12,-0.02,8.12,8.13,18258342,148075190,135500--,+0.00%,-0.25%,+0.12,2.68%,-32.33,5524195800,5524195800,100.00%,--,--,+0.00%,--,--,--,--,--,9462295,8796047,1.08,--,无,无,-0.29,0.54,116.1,13047273,4.38,0.019,煤化工,化学原料,8.14,8.14,+0.00%,--,8.24,8.00,-11.16%,-15.15%,-22.81%,+36.70%,2.95%,77258,37500,28250,-0.00,-33.32,--,680319680,680319680,26673594亿,-2.71%,1.85,7,26.60,--,--,--,19960626,
4,SZ301229,纽泰格,--,-0.25%,12.12,-0.03,12.11,12.12,2383200,28896812,15100--,+0.00%,+1.59%,-0.04,1.84%,-65.85,2203179700,1566881400,71.12%,--,--,+0.00%,--,--,--,--,--,1426924,956276,1.49,--,无,无,-0.03,0.87,115.2,-9706190,1.78,-0.053,底盘与发动机系统,汽车零部件,12.15,11.93,-1.81%,--,12.40,11.93,-9.82%,-11.85%,-19.84%,-46.58%,3.87%,2600,37700,5401,--,-7.60,--,181780500,129280640,-9352961亿,-206.5%,6.82,6,10.24,--,--,--,20220222,
4,SH601789,宁波建工,--,-0.25%,4.01,-0.01,4.00,4.01,30957829,123776176,340400--,+0.25%,+0.00%,+0.29,2.85%,+3.89,6112811400,4358062300,71.29%,--,--,+0.25%,--,--,--,--,--,15260352,15697477,0.972,--,无,无,0.04,0.88,19.33,185155460,0.973,0.134,房屋建设,建筑装饰,4.02,4.01,-0.25%,--,4.04,3.94,-8.66%,-11.67%,-20.44%,-19.64%,2.49%,141400,202700,30856,-0.00,4.03,--,1524391900,1086798590,233582570亿,76.72%,4.12,5,-16.62,--,--,--,20110816,
,SZ300021,大禹节水,--,-0.25%,3.99,-0.01,3.99,4.00,18691561,73573045,130600--,-0.25%,+0.25%,+1.35,2.14%,-23.47,4079246200,3484822700,85.43%,--,--,-0.25%,--,--,--,--,--,10175170,8516391,1.19,--,无,无,0.18,0.90,80.94,9777214,1.56,0.010,农业综合,种植业与林业,4.00,3.98,-0.50%,--,4.00,3.87,+4.72%,+4.18%,-2.21%,-13.26%,3.25%,1200,297900,6673,--,15.42,--,1022367470,873389160,10865735亿,18.07%,2.57,0,-19.24,--,--,--,20091030,
4,SZ300872,天阳科技,--,-0.25%,15.80,-0.04,15.80,15.81,11829438,186760440,109300--,-0.06%,+0.45%,+0.08,2.80%,+23.35,7712313100,6668258700,86.46%,--,--,-0.06%,--,--,--,--,--,6346874,5482564,1.16,--,无,无,-0.15,0.66,,7540715,2.08,0.020,IT服务,IT服务,15.84,15.73,-0.69%,--,16.17,15.34,-17.79%,-16.00%,-20.84%,-23.15%,5.24%,82500,7600,22413,--,-11.30,--,488121080,422041690,3774874亿,-70.54%,7.61,2,8.75,--,--,--,20200824,
4,SH600620,天宸股份,--,-0.25%,3.95,-0.01,3.94,3.95,7104450,28038190,125900--,+0.25%,+1.80%,+0.09,1.03%,-27.98,2712374600,2712374600,100.00%,--,--,+0.25%,--,--,--,--,--,4110950,2993500,1.37,--,无,无,-0.04,0.84,444.4,-9564343,1.90,-0.014,综合,综合,3.96,3.88,-2.02%,--,4.03,3.88,-8.99%,-10.02%,-20.20%,-39.23%,3.79%,5400,58000,9604,-0.00,-31.13,--,686677110,686677110,-11108213亿,-388.9%,2.08,8,-1.08,--,--,--,19921117,
4,SH600133,东湖高新,--,-0.25%,7.90,-0.02,7.89,7.90,13962723,110134227,172800--,-0.13%,+0.25%,+0.15,1.31%,+31.87,8423295000,8423295000,100.00%,--,--,-0.13%,--,--,--,--,--,8805676,5157047,1.71,--,无,无,-0.02,0.62,30.39,-1765644,0.925,-0.002,综合环境治理,环境治理,7.92,7.88,-0.51%,--,8.00,7.81,-6.51%,-2.47%,-9.30%,-13.00%,2.40%,107200,68400,8457,-0.00,-3.61,--,1066239880,1066239880,4777106亿,35.53%,8.54,4,13.94,--,--,--,19980212,
,SZ300081,ST恒信,--,-0.25%,3.94,-0.01,3.94,3.95,6042880,23775943,43300--,-0.25%,-0.51%,+0.14,1.00%,-39.87,2382893900,2382444500,99.98%,--,--,-0.25%,--,--,--,--,--,3640000,2402880,1.51,--,无,无,-0.03,0.43,,-42704504,3.02,-0.071,通信应用增值服务,通信服务,3.95,3.96,+0.25%,--,4.00,3.90,-1.50%,-1.25%,-7.29%,-24.08%,2.53%,18100,102900,1490,--,-5.31,--,604795420,604681340,-43984016亿,-24.77%,1.30,1,26.83,--,--,--,20100520,
,SZ300155,安居宝,--,-0.25%,3.92,-0.01,3.91,3.92,7943804,31185694,11100--,+0.00%,+0.51%,-0.15,2.41%,+55.60,2200012800,1291417210,58.70%,--,--,+0.00%,--,--,--,--,--,4009748,3934056,1.02,--,无,无,-0.05,0.86,,-8519609,1.84,-0.015,安防设备,计算机设备,3.93,3.90,-0.76%,--,4.00,3.86,-8.84%,-10.30%,-21.29%,-40.33%,3.56%,21100,2200,9403,--,-17.39,--,561227740,329443170,-9130523亿,-7.02%,2.13,5,7.69,--,--,--,20110107,
,SH605186,健麾信息,--,-0.25%,31.36,-0.08,31.36,31.38,4019300,126094384,45400--,-0.19%,+1.39%,-0.04,2.96%,+7.50,4264960000,4264960000,100.00%,--,--,-0.19%,--,--,--,--,--,2186950,1832350,1.19,--,无,无,0.10,0.45,138.6,3412916,3.86,0.030,其他自动化设备,自动化设备,31.44,30.93,-1.62%,--,32.48,30.80,-8.97%,-1.38%,+15.04%,+59.59%,5.34%,10900,1400,12865,-0.00,9.50,--,136000000,136000000,2789268亿,-0.385%,8.14,1,-20.67,--,--,--,20201222,
4,SZ301058,中粮科工,--,-0.26%,7.78,-0.02,7.78,7.79,4089400,31654176,44800--,+0.13%,+0.78%,+0.51,0.80%,+5.87,3985493600,3985493600,100.00%,--,--,+0.13%,--,--,--,--,--,2483315,1606085,1.55,--,无,无,0.01,0.72,17.08,37154475,1.70,0.070,工程咨询服务,建筑装饰,7.80,7.72,-1.03%,--,7.81,7.67,-6.38%,-7.60%,-13.36%,-28.03%,1.79%,2500,4100,3748,--,2.66,--,512274250,512274250,44518721亿,0.521%,4.57,5,-10.65,--,--,--,20210909,
4,SZ002444,巨星科技,--,-0.26%,31.10,-0.08,31.09,31.10,11308343,352141590,111200--,+0.03%,+0.35%,-0.13,0.99%,-30.87,37148271000,35663273000,96.00%,--,--,+0.03%,--,--,--,--,--,6030453,5277890,1.14,--,无,无,-0.01,0.55,14.49,515392390,1.94,0.432,其他通用设备,通用设备,31.18,30.99,-0.61%,--,31.58,30.85,+7.09%,-0.96%,-2.51%,-7.50%,2.34%,42400,134600,29761,-0.03,-4.05,--,1194478180,1146729030,609141360亿,11.87%,16.01,0,1.33,--,--,--,20100713,
4,SZ002401,中远海科,--,-0.26%,11.61,-0.03,11.60,11.61,2604406,30180987,16300--,+0.00%,-0.09%,+0.19,0.70%,-53.05,4315070600,4311368000,99.91%,--,--,+0.00%,--,--,--,--,--,1400001,1204405,1.16,--,无,无,-0.03,0.73,122.1,7299508,2.60,0.020,IT服务,IT服务,11.64,11.62,-0.17%,--,11.72,11.45,-9.37%,-10.49%,-12.90%,-26.99%,2.32%,1400,14700,5367,--,-42.14,--,371668440,371349530,8644867亿,62.08%,4.47,2,3.92,--,--,--,20100506,
,SZ002870,香山股份,--,-0.26%,38.54,-0.10,38.54,38.55,3115500,120314044,35600--,-0.05%,+0.05%,-0.20,2.44%,-10.55,5090195000,4930174000,96.86%,--,--,-0.05%,--,--,--,--,--,1542150,1573350,0.980,--,无,无,-0.04,1.02,82.34,-10472002,3.11,-0.080,汽车电子电气系统,汽车零部件,38.64,38.52,-0.31%,--,39.47,38.02,-1.58%,-4.60%,-4.15%,-1.66%,3.75%,7700,600,7746,--,-5.17,--,132075636,127923561,-2883250亿,-146.3%,12.39,2,22.01,--,--,--,20170515,
4,SZ002481,双塔食品,--,-0.26%,3.79,-0.01,3.79,3.80,11714000,43954488,81900--,+0.26%,+0.80%,+0.99,1.05%,-66.13,4675709700,4237798400,90.63%,--,--,+0.27%,--,--,--,--,--,5512500,6201500,0.889,--,无,无,0.07,1.18,120.8,14975433,1.92,0.013,其他农产品加工,农产品加工,3.80,3.76,-1.05%,--,3.83,3.70,-4.53%,-5.96%,-11.86%,-25.83%,3.42%,82600,93700,7596,--,23.13,--,1233696500,1118152600,16739268亿,67.61%,1.97,3,-20.69,--,--,--,20100921,
,SZ002259,升达林业,--,-0.26%,3.79,-0.01,3.78,3.79,19185225,73774838,103100--,+0.26%,-1.30%,-1.46,2.55%,+1.69,2851324100,2851324100,100.00%,--,--,+0.27%,--,--,--,--,--,8948500,10236725,0.874,--,无,无,0.08,1.04,14.45,76922467,6.22,0.102,燃气,燃气,3.80,3.84,+1.05%,--,4.00,3.74,-8.45%,-15.40%,-22.65%,+0.26%,6.84%,298900,67000,13703,--,7.53,--,752328270,752328270,76933538亿,576.7%,0.61,8,-18.61,--,--,--,20080716,
4,SZ301512,智信精密,--,-0.27%,45.00,-0.12,45.00,45.01,1335356,60354151,13900--,-0.31%,+0.90%,-0.44,5.38%,-52.00,2400003000,1116603000,46.53%,--,--,-0.31%,--,--,--,--,--,754956,580400,1.30,--,无,无,-0.15,0.35,79.07,-25827534,2.27,-0.480,其他自动化设备,自动化设备,45.12,44.60,-1.15%,--,45.86,44.04,-24.98%,-15.70%,-16.22%,+2.88%,4.03%,100,100,5381,--,-10.72,--,53333400,24813400,-39015449亿,-21.14%,19.78,2,30.00,--,--,--,20230720,
,SZ002398,垒知集团,--,-0.27%,3.75,-0.01,3.74,3.75,12597260,46905301,188900--,+0.54%,+0.81%,+0.71,2.07%,+45.76,2617643500,2285623900,87.32%,--,--,+0.54%,--,--,--,--,--,6504194,6093066,1.07,--,有,无,-0.02,0.95,57.83,28159854,0.722,0.040,其他建材,建筑材料,3.76,3.72,-1.06%,--,3.78,3.67,-7.86%,-9.42%,-17.76%,-32.31%,2.93%,10600,33100,11495,--,-3.79,--,698038270,609499720,34982110亿,-23.94%,5.20,3,3.60,--,--,--,20100506,
,SH600768,宁波富邦,--,-0.27%,14.98,-0.04,14.96,14.98,3633900,54085755,45200--,+0.00%,-0.13%,+0.64,2.72%,+4.48,2003533100,2003533100,100.00%,--,--,+0.00%,--,--,--,--,--,1951350,1682550,1.16,--,无,无,0.00,0.60,24.59,27985693,4.38,0.210,输变电设备,电网设备,15.02,15.00,-0.13%,--,15.08,14.71,-6.55%,-3.91%,-10.46%,+7.00%,2.46%,8300,700,9804,-0.00,0.96,--,133747200,133747200,68298316亿,450.5%,3.42,0,-2.77,--,--,--,19961111,
,SZ002659,凯文教育,--,-0.27%,3.74,-0.01,3.71,3.74,15427200,58011457,195800--,-0.27%,-2.35%,-0.54,2.58%,-4.70,2237568600,2237558100,100.00%,--,--,-0.27%,--,--,--,--,--,8280950,7146250,1.16,--,无,无,0.10,1.17,,192921,1.04,0,教育,教育,3.75,3.83,+2.13%,--,3.88,3.69,-7.20%,-9.00%,-18.34%,-36.18%,5.07%,68200,26300,16240,--,17.40,--,598280380,598277570,625310亿,-58.81%,3.59,4,-6.35,--,--,--,20120309,
4,SZ000778,新兴铸管,--,-0.27%,3.71,-0.01,3.70,3.71,40116085,147507390,4068100--,+0.54%,+0.27%,+0.89,1.03%,+63.31,14703406000,14444961000,98.24%,--,--,+0.54%,--,--,--,--,--,21673300,18442785,1.18,--,无,无,-0.00,0.93,14.60,197231860,0.552,0.050,普钢,钢铁,3.72,3.70,-0.54%,--,3.72,3.64,-8.17%,-9.07%,-16.63%,-11.24%,2.15%,138500,41012,13236,-0.01,-0.53,--,3963182300,3893520400,285871730亿,43.94%,6.73,6,3.11,--,--,--,19970606,
4,SZ002662,峰璟股份,--,-0.27%,3.70,-0.01,3.70,3.71,15324882,56885208,211700--,-0.27%,+0.00%,-0.32,1.02%,-23.30,5550000000,5549930100,100.00%,--,--,-0.27%,--,--,--,--,--,7892855,7432027,1.06,--,无,无,-0.09,0.44,24.47,20832354,1.24,0.010,车身附件及饰件,汽车零部件,3.71,3.70,-0.27%,--,3.76,3.66,-4.88%,+5.71%,+6.02%,-6.80%,2.70%,150800,6000,14888,--,-27.88,--,1500000000,1499981100,30092392亿,-51.44%,2.98,0,11.67,--,--,--,20120309,
4,SZ002043,兔 宝 宝,--,-0.27%,11.08,-0.03,11.08,11.09,6551419,72050836,54781--,-0.09%,-0.72%,+0.74,0.81%,-46.93,9193679600,8947358500,97.32%,--,--,-0.09%,--,--,--,--,--,3573267,2978152,1.20,--,无,无,0.00,0.68,12.27,148032880,2.67,0.180,其他建材,建筑材料,11.11,11.16,+0.45%,--,11.20,10.86,-6.02%,-9.85%,-18.05%,-21.41%,3.06%,34519,3300,14672,--,1.79,--,829754480,807523330,208326460亿,46.36%,4.16,2,0.00,--,--,--,20050510,
68,SZ301668,昊创瑞通,--,-0.27%,32.90,-0.09,32.89,32.90,933482,30626219,8300--,+0.03%,-1.17%,+0.28,3.84%,+1.78,3619000000,800410050,22.12%,--,--,+0.03%,--,--,--,--,--,429891,503591,0.854,--,无,无,-0.03,0.83,45.33,8027985,3.58,0.073,输变电设备,电网设备,32.99,33.29,+0.91%,--,33.29,32.46,-10.96%,-9.14%,-17.98%,-30.75%,2.52%,11200,7700,3169,--,-5.36,--,110000000,24328573,9491758亿,-75.83%,9.20,3,12.11,--,--,--,20250926,
4,SH600742,富维股份,--,-0.28%,7.24,-0.02,7.24,7.25,4329700,31123693,25500--,-0.14%,-0.28%,+0.71,0.58%,-40.91,5379739100,5379739100,100.00%,--,--,-0.14%,--,--,--,--,--,2441196,1888504,1.29,--,无,无,-0.02,0.83,12.01,81992747,0.631,0.110,车身附件及饰件,汽车零部件,7.26,7.26,+0.00%,--,7.26,7.11,-5.48%,-8.93%,-12.24%,-25.82%,2.07%,20744,7300,5070,-0.00,-22.87,--,743057880,743057880,143814570亿,-17.18%,11.48,2,1.15,--,--,--,19960826,
