,代码,名称,,涨幅,现价,涨跌,买价,卖价,总手,总金额,现手,1分钟涨速,实体涨幅,现均差%,换手,委比%,总市值,流通市值,流通比例,封单额_新,封单量_新,4分钟涨速,当日偏离值,异动偏离值,10日内偏离值,30日内偏离值,10日异动次数,内盘,外盘,内外比,备注,利空,利好,主力净量,量比,TTM市盈率,净利润,市净率,每股盈利,细分行业,所属行业,昨收,开盘,开盘涨幅,竞价换手,最高,最低,5日涨幅,10日涨幅,20日涨幅,年初至今,振幅,买量,卖量,笔数,贡献度,机构动向,异动类型,总股本,流通股本,利润总额,净利润增长率,每股净资产,金叉个数,散户数量,自选时间,自选价格,自选收益,上市日期,
,SH603898,好莱客,--,-3.28%,13.84,-0.47,13.83,13.84,5815600,81279003,2200--,+0.00%,-1.84%,-0.95,1.94%,-11.35,4155176000,4155176000,100.00%,--,--,+0.00%,--,--,--,--,--,3275200,2540400,1.29,--,无,无,0.01,0.65,,-32000000,1.41,-0.074,定制家居,家居用品,14.31,14.10,-1.47%,--,14.30,13.69,+9.67%,-12.79%,+9.75%,+3.98%,4.26%,500,1000,11497,-0.01,3.04,--,300229480,300229480,-22885066亿,-1105%,9.85,0,3.37,--,--,--,20150217,
,SH603722,阿科力,--,-3.29%,32.35,-1.10,32.35,32.38,2964800,97014517,500--,+0.06%,-2.27%,-1.11,3.10%,+35.81,3161245900,3095898900,97.93%,--,--,+0.06%,--,--,--,--,--,1529750,1435050,1.07,--,无,无,0.01,0.37,,-21400000,3.56,-0.130,其他化学制品,化学制品,33.45,33.10,-1.05%,--,33.76,32.00,-21.10%,-11.71%,-10.04%,-18.04%,5.26%,7600,500,9670,-0.01,1.04,--,97720121,95700121,-15405822亿,-169.3%,9.08,2,0.00,--,--,--,20171025,
4,SZ301397,溯联股份,--,-3.29%,34.66,-1.18,34.65,34.66,2264860,79587614,100--,+0.00%,-3.45%,-1.34,3.18%,-3.31,5394687600,2469689500,45.78%,--,--,+0.00%,--,--,--,--,--,1353860,911000,1.49,--,无,无,-0.16,0.42,41.82,21101436,2.67,0.136,底盘与发动机系统,汽车零部件,35.84,35.90,+0.17%,--,36.07,34.51,-9.39%,+4.08%,+3.74%,-0.49%,4.35%,1400,2300,7254,--,-15.42,--,155645920,71254747,24622547亿,-37.03%,13.00,0,35.05,--,--,--,20230628,
,SZ002571,德力股份,--,-3.30%,10.25,-0.35,10.25,10.26,5090900,52866876,11300--,+0.00%,-3.30%,-1.27,1.71%,-51.63,4017494700,3057638400,76.11%,--,--,+0.00%,--,--,--,--,--,3348950,1741950,1.92,--,无,无,0.02,0.65,,-55500000,5.05,-0.046,其他家居用品,家居用品,10.60,10.60,+0.00%,--,10.64,10.21,+2.91%,-1.16%,-12.32%,-12.84%,4.06%,8500,295400,6494,--,4.52,--,391950700,298306190,-13115638亿,36.06%,2.03,0,-5.26,--,--,--,20110412,
,SH603286,日盈电子,--,-3.30%,48.29,-1.65,48.29,48.30,3233600,157859840,600--,-0.02%,-4.24%,-1.06,2.78%,-26.09,5697914400,5612997900,98.51%,--,--,-0.02%,--,--,--,--,--,1645300,1588300,1.04,--,无,无,-0.06,0.67,,-21500000,7.00,-0.047,底盘与发动机系统,汽车零部件,49.94,50.43,+0.98%,--,50.89,47.74,-1.02%,+2.59%,-14.82%,-30.18%,6.31%,100,3700,11516,-0.01,-6.01,--,117993671,116235201,-3823044亿,24.79%,6.90,1,4.83,--,--,--,20170627,
,SH603217,元利科技,--,-3.31%,19.60,-0.67,19.60,19.61,3051080,60180335,6000--,+0.20%,-2.97%,-0.61,1.47%,+10.53,4078517000,4078517000,100.00%,--,--,+0.20%,--,--,--,--,--,1797500,1253580,1.43,--,无,无,0.03,1.12,19.68,60713538,1.18,0.290,其他化学制品,化学制品,20.27,20.20,-0.35%,--,20.25,19.33,-5.68%,-13.27%,-18.33%,-22.59%,4.54%,2200,2200,8418,-0.01,23.56,--,208087600,208087600,66949003亿,30.30%,16.64,5,-1.74,--,--,--,20190620,
32,SH688367,工大高科,--,-3.31%,29.50,-1.01,29.40,29.50,1472377,43913555,11900--,+0.68%,-4.03%,-1.07,1.68%,+18.47,2584925700,2584925700,100.00%,--,--,+0.68%,--,--,--,--,--,960216,512161,1.87,--,无,无,0.06,0.82,318.3,302682,4.34,0.004,轨交设备,轨交设备,30.51,30.74,+0.75%,--,30.74,29.20,+1.20%,-7.17%,-16.48%,-4.38%,5.05%,3000,7760,3083,-0.00,7.86,--,87624600,87624600,-289756亿,-86.59%,6.79,0,-49.05,--,--,--,20210628,
,SH603779,威龙股份,--,-3.31%,7.88,-0.27,7.88,7.89,26907900,214192410,900--,+0.25%,-3.43%,-0.98,8.10%,+76.38,2616812100,2616812100,100.00%,--,--,+0.25%,--,--,--,--,--,15089950,11817950,1.28,--,有,无,-0.54,1.44,,-13160000,5.34,-0.020,其他酒类,饮料制造,8.15,8.16,+0.12%,--,8.20,7.74,+4.51%,+0.38%,+0.51%,+22.36%,5.64%,19500,9700,28616,-0.00,-19.01,--,332082750,332082750,-1237388亿,-186.1%,1.48,0,-16.99,--,--,--,20160516,
,SZ300270,中威电子,--,-3.32%,11.65,-0.40,11.63,11.65,17126500,203105660,500--,+0.69%,-3.72%,-1.74,6.56%,+48.87,3527690200,3039837400,86.17%,--,--,+0.69%,--,--,--,--,--,9660400,7466100,1.29,--,无,无,-0.33,0.76,,2028021,6.41,0.007,安防设备,计算机设备,12.05,12.10,+0.41%,--,12.45,11.45,+2.19%,-18.42%,-4.04%,+6.30%,8.30%,300,300,27613,--,-13.47,--,302806030,260930250,4803133亿,114.7%,1.82,2,71.31,--,--,--,20111012,
,SZ300212,*ST易录,--,-3.33%,8.13,-0.28,8.12,8.13,11555129,95255598,800--,+0.12%,-2.75%,-1.35,1.65%,-46.03,5852725400,5678900300,97.03%,--,--,+0.12%,--,--,--,--,--,7143919,4411210,1.62,--,无,无,-0.10,0.76,,-48072237,,-0.743,IT服务,IT服务,8.41,8.36,-0.59%,--,8.41,8.10,-7.19%,-13.51%,-21.83%,-53.41%,3.69%,58400,325500,5932,--,-11.75,--,719892420,698511720,-45473043亿,60.00%,-2.78,2,41.83,--,--,--,20110505,
4,SZ301489,思泉新材,--,-3.33%,140.50,-4.84,140.47,140.50,4570850,650094620,500--,+0.29%,-4.10%,-1.19,6.57%,+44.24,15884286000,9776097500,61.55%,--,--,+0.29%,--,--,--,--,--,2609710,1961140,1.33,--,无,无,0.09,0.71,230.0,26524222,14.52,0.235,电子化学品,电子化学品,145.34,146.50,+0.80%,--,150.53,138.32,-11.64%,-16.09%,-8.19%,-1.08%,8.40%,9300,520,23973,--,1.88,--,113055413,69580765,34919849亿,49.67%,9.68,4,38.36,--,--,--,20231024,
,SZ002055,ST得润,--,-3.33%,6.38,-0.22,6.37,6.38,12658610,81680898,200--,-0.16%,-1.85%,-1.10,2.13%,+38.44,3856646300,3789656300,98.26%,--,--,-0.16%,--,--,--,--,--,7090630,5567980,1.27,--,无,无,-0.10,0.76,,25257482,2.85,0.042,消费电子零部件及组装,消费电子,6.60,6.50,-1.52%,--,6.59,6.34,-3.92%,-1.09%,+0.00%,-5.34%,3.79%,35500,46000,4329,--,-7.66,--,604490020,593990020,28695686亿,-21.23%,2.24,1,9.85,--,--,--,20060725,
68,SZ301513,尚水智能,--,-3.34%,50.70,-1.75,50.69,50.70,1140870,58463754,300--,+0.08%,-3.43%,-1.04,5.66%,-20.00,5070000000,1021553740,20.15%,--,--,+0.08%,--,--,--,--,--,692199,448671,1.54,--,无,无,-0.03,0.60,37.04,29432433,3.75,0.390,锂电专用设备,电池,52.45,52.50,+0.10%,--,52.50,50.43,-11.52%,-25.20%,-23.29%,+93.59%,3.95%,500,800,4336,--,-1.91,--,100000000,20148989,32881760亿,-39.69%,13.53,4,-26.12,--,--,--,20260417,
4,SH603920,世运电路,--,-3.35%,39.29,-1.36,39.29,39.30,17119854,683746940,400--,+0.00%,-4.33%,-1.60,2.38%,+29.55,28312072000,28312072000,100.00%,--,--,+0.00%,--,--,--,--,--,9654233,7465621,1.29,--,无,无,0.00,0.64,52.36,83500000,4.35,0.050,印制电路板,元件,40.65,41.07,+1.03%,--,41.72,39.10,-0.96%,-14.55%,-33.07%,-18.33%,6.45%,65300,23800,57453,-0.05,0.33,--,720592320,720592320,32431271亿,-79.63%,9.04,5,-6.20,--,--,--,20170426,
,SH605389,长龄液压,--,-3.35%,83.95,-2.91,83.95,84.00,1022530,87195562,200--,-0.06%,-3.51%,-1.52,0.58%,+26.68,15724942000,14871473000,94.57%,--,--,-0.06%,--,--,--,--,--,609225,413305,1.47,--,无,无,0.01,0.61,118.1,37694382,7.29,0.201,工程机械,工程机械,86.86,87.00,+0.16%,--,87.87,83.51,-5.46%,-15.96%,-5.25%,+40.73%,5.02%,8830,1000,4461,-0.03,4.30,--,187313190,177146790,45516881亿,22.29%,11.52,3,-7.76,--,--,--,20210322,
,SZ002586,ST围海,--,-3.35%,3.75,-0.13,3.75,3.78,2931200,11168805,2600--,-2.09%,-3.60%,-1.55,0.27%,+71.09,4290838900,4078192500,95.04%,--,--,-2.09%,--,--,--,--,--,1964650,966550,2.03,--,无,无,-0.05,0.58,16.13,-3760310,1.34,-0.003,基础建设,建筑装饰,3.88,3.89,+0.26%,--,3.91,3.72,+2.18%,-2.85%,-1.83%,-16.48%,4.90%,57600,2600,727,--,-72.04,--,1144223710,1087518000,-10402904亿,-202.9%,2.80,0,18.54,--,--,--,20110602,
32,SH688259,创耀科技,--,-3.36%,32.76,-1.14,32.75,32.76,2454417,81602415,31759--,+0.00%,-2.24%,-1.44,2.20%,+58.15,3659292000,3659292000,100.00%,--,--,+0.00%,--,--,--,--,--,1393971,1060446,1.31,--,无,无,0.11,0.63,47.17,10386129,2.32,0.090,数字芯片设计,半导体,33.90,33.51,-1.15%,--,34.13,32.62,-12.92%,-17.73%,-14.64%,-21.25%,4.45%,5051,5232,6288,-0.01,21.43,--,111700000,111700000,9396073亿,-11.94%,14.12,2,-10.48,--,--,--,20220112,
32,SH688210,统联精密,--,-3.37%,32.12,-1.12,32.12,32.14,3187903,103997208,10932--,+0.19%,-3.05%,-1.51,1.96%,-22.04,5224655500,5224655500,100.00%,--,--,+0.19%,--,--,--,--,--,1790705,1397198,1.28,--,无,无,-0.12,0.97,,-19915866,4.08,-0.122,消费电子零部件及组装,消费电子,33.24,33.13,-0.33%,--,34.00,31.96,-8.72%,-18.42%,-31.79%,-41.94%,6.14%,427,1743,8080,-0.01,-13.08,--,162660510,162660510,-28343822亿,-826.1%,7.87,5,-16.98,--,--,--,20211227,
68,SZ001233,海安集团,--,-3.38%,43.10,-1.51,43.09,43.10,3823932,170086310,18300--,+0.05%,-3.41%,-3.09,10.14%,-46.91,8015450700,1625435800,20.28%,--,--,+0.05%,--,--,--,--,--,2267016,1556916,1.46,--,无,无,-0.37,1.54,17.05,53129534,1.70,0.290,轮胎轮毂,汽车零部件,44.61,44.62,+0.02%,--,46.33,42.72,+4.31%,-7.03%,-14.86%,-25.25%,8.09%,1400,23670,15513,--,-13.70,--,185973330,37713127,74476803亿,-62.73%,25.36,0,45.75,--,--,--,20251125,
32,SH688130,晶华微,--,-3.39%,24.82,-0.87,24.82,24.84,4157116,103333252,11699--,-0.40%,-2.32%,-0.14,6.90%,+85.09,3000517000,1496276000,49.87%,--,--,-0.40%,--,--,--,--,--,2390698,1766418,1.35,--,无,无,0.08,0.64,,-4410466,2.43,-0.040,模拟芯片设计,半导体,25.69,25.41,-1.09%,--,26.14,24.00,-14.30%,-13.82%,-6.87%,+18.53%,8.33%,4462,686,10214,-0.01,4.53,--,120891094,60285094,-4591888亿,56.50%,10.23,2,-33.76,--,--,--,20220729,
4,SH603223,恒通股份,--,-3.39%,11.98,-0.42,11.98,11.99,21495018,258254340,700--,+0.25%,-1.07%,-0.28,3.05%,+20.38,8455749900,8455749900,100.00%,--,--,+0.25%,--,--,--,--,--,11833084,9661934,1.22,--,无,无,-0.10,0.66,26.69,184305000,2.07,0.130,油品石化贸易,石油加工贸易,12.40,12.11,-2.34%,--,12.51,11.83,-4.08%,-10.33%,+27.45%,+29.79%,5.48%,74105,4200,36009,-0.02,-9.44,--,705822190,705822190,102816385亿,119.0%,5.79,2,7.61,--,--,--,20150630,
4,SH600875,东方电气,--,-3.40%,26.45,-0.93,26.45,26.46,36677308,977434000,200--,+0.00%,-2.43%,-0.73,1.62%,+52.62,91473631000,59866046000,65.45%,--,--,+0.00%,--,--,--,--,--,19483887,17193421,1.13,--,无,无,-0.08,0.73,21.46,1585459000,1.95,0.460,其他电源设备,其他电源设备,27.38,27.11,-0.99%,--,27.21,26.36,-4.55%,-8.48%,-14.87%,+8.94%,3.10%,75000,1200,74033,-0.17,-10.20,--,3458360300,2263366600,1804128300亿,37.41%,13.56,2,11.82,--,--,--,19951010,
32,SH688282,理工导航,--,-3.40%,52.83,-1.86,52.73,52.83,1049850,56696100,4037--,+0.19%,-3.47%,-2.15,1.18%,+69.72,4701230500,4701230500,100.00%,--,--,+0.19%,--,--,--,--,--,629816,420034,1.50,--,无,无,-0.07,0.49,,-13909761,3.69,-0.156,航天装备,军工装备,54.69,54.73,+0.07%,--,55.68,52.70,-14.79%,-18.42%,-24.68%,-16.80%,5.45%,322,186,3208,-0.01,-13.53,--,88987896,88987896,-17676686亿,-32.27%,14.32,2,25.74,--,--,--,20220318,
4,SZ300416,苏试试验,--,-3.40%,15.33,-0.54,15.33,15.35,25909700,400270960,233800--,-0.20%,-3.40%,-0.75,5.13%,+52.69,7796037900,7740947400,99.29%,--,--,-0.20%,--,--,--,--,--,14931964,10977736,1.36,--,无,无,0.20,0.79,29.98,43550955,2.77,0.086,专业服务,其他社会服务,15.87,15.87,+0.00%,--,16.13,15.22,-13.05%,-29.94%,-19.06%,-13.34%,5.73%,98800,18300,56270,--,9.62,--,508547810,504954170,51618956亿,6.45%,5.53,4,-57.45,--,--,--,20150122,
4,SZ002837,英维克,--,-3.41%,67.74,-2.39,67.74,67.75,36225798,2487925600,100--,+0.00%,-3.23%,-1.34,3.20%,+93.40,86324448000,76577235000,88.71%,--,--,+0.00%,--,--,--,--,--,20837875,15387923,1.35,--,无,无,-0.22,0.58,178.9,8657602,24.94,0.007,其他专用设备,专用设备,70.13,70.00,-0.19%,--,70.89,67.02,-6.07%,-9.35%,-7.45%,-17.48%,5.52%,160900,4900,121957,-0.96,-11.70,--,1274349690,1130458150,6893273亿,-81.97%,2.72,3,24.70,--,--,--,20161229,
4,SZ301613,新铝时代,--,-3.41%,38.77,-1.37,38.77,38.78,1800297,69936730,13300--,-0.08%,-2.98%,-0.19,2.15%,-28.15,5576725100,3252851300,58.33%,--,--,-0.08%,--,--,--,--,--,926847,873450,1.06,--,无,无,-0.04,0.86,23.71,57754412,3.30,0.400,其他汽车零部件,汽车零部件,40.14,39.96,-0.45%,--,40.17,38.30,-5.44%,+4.19%,-3.80%,-23.98%,4.66%,2900,3400,5098,--,-3.72,--,143841250,83901247,75198887亿,9.70%,11.76,0,-21.04,--,--,--,20241025,
32,SH688313,仕佳光子,--,-3.42%,146.70,-5.20,146.70,146.72,19264321,2906593700,303--,-0.07%,-4.19%,-2.75,4.26%,+66.84,66306394000,66306394000,100.00%,--,--,-0.07%,--,--,--,--,--,11649133,7615188,1.53,--,无,无,0.15,0.89,167.8,116175903,39.98,0.257,通信网络设备及器件,通信设备,151.90,153.11,+0.80%,--,156.80,146.20,+3.38%,-14.11%,-15.16%,+65.80%,6.98%,15282,300,63730,-0.12,4.32,--,451986330,451986330,132648259亿,24.66%,3.67,1,-207.32,--,--,--,20200812,
4,SZ301568,思泰克,--,-3.43%,89.33,-3.17,89.33,89.36,3179709,290547550,11500--,-0.15%,-4.71%,-2.21,6.68%,-1.30,9224072900,4252050800,46.10%,--,--,-0.15%,--,--,--,--,--,1821668,1358041,1.34,--,无,无,0.18,0.80,76.96,26434195,8.63,0.258,其他自动化设备,自动化设备,92.50,93.75,+1.35%,--,96.24,88.90,-0.10%,-18.89%,-20.67%,+86.38%,7.94%,2100,700,19111,--,6.87,--,103258400,47599360,30360751亿,44.18%,10.35,5,-6.99,--,--,--,20231128,
4,SH603618,杭电股份,--,-3.44%,32.53,-1.16,32.53,32.54,50637603,1695499500,200--,-0.06%,-6.20%,-2.83,7.32%,+26.44,22490449000,22490449000,100.00%,--,--,-0.06%,--,--,--,--,--,27283442,23354161,1.17,--,无,无,-0.37,0.68,,380000000,8.31,0.120,线缆部件及其他,电网设备,33.69,34.68,+2.94%,--,34.88,32.38,-10.88%,-34.73%,-30.83%,+303.60%,7.42%,3200,5900,126487,-0.04,-9.61,--,691375620,691375620,80570763亿,280.0%,3.91,5,19.69,--,--,--,20150217,
,SZ300167,ST迪威迅,--,-3.45%,4.20,-0.15,4.20,4.21,4128176,17556052,19200--,+0.00%,-2.78%,-1.21,1.17%,+33.21,1748581400,1487157000,85.05%,--,--,+0.00%,--,--,--,--,--,2898924,1229252,2.36,--,无,无,-0.27,1.07,,-22036914,27.31,-0.053,IT服务,IT服务,4.35,4.32,-0.69%,--,4.36,4.18,-9.09%,-8.89%,-11.58%,-15.15%,4.14%,30100,12000,1091,--,-58.94,--,416328900,354085000,-33944259亿,-1612%,0.15,2,128.24,--,--,--,20110125,
32,SH688012,中微公司,--,-3.46%,391.29,-14.01,391.29,391.44,26111292,10383998100,200--,+0.24%,-5.49%,-1.58,2.77%,-42.95,374794130000,368672280000,98.37%,--,--,+0.24%,--,--,--,--,--,15755879,10355413,1.52,--,无,无,-0.05,0.76,137.3,930487320,13.72,0.971,半导体设备,半导体,405.30,414.00,+2.15%,--,414.80,385.85,-7.50%,-15.31%,+22.66%,+114.05%,7.14%,948,200,102878,-0.69,-1.77,--,957842350,942197040,976844420亿,197.2%,28.53,2,220.62,--,--,--,20190722,
,SZ300264,佳创视讯,--,-3.46%,7.54,-0.27,7.54,7.55,11657500,87926364,600--,+0.13%,-2.33%,-0.03,3.15%,+0.90,3248665700,2792713900,85.97%,--,--,+0.13%,--,--,--,--,--,7301600,4355900,1.68,--,无,无,-0.31,0.70,,-3976818,373.3,-0.009,IT服务,IT服务,7.81,7.72,-1.15%,--,7.79,7.39,-2.58%,-10.24%,-16.13%,+12.37%,5.12%,20900,40400,9522,--,-19.92,--,430857520,370386450,-4001657亿,-305.0%,0.02,2,42.97,--,--,--,20110916,
4,SZ300570,太辰光,--,-3.46%,196.83,-7.05,196.83,196.84,13551847,2737275500,100--,-0.07%,-5.35%,-2.53,7.05%,-42.42,44705381000,37829308000,84.62%,--,--,-0.07%,--,--,--,--,--,8327090,5224757,1.59,--,无,无,0.20,0.81,156.7,65778844,25.27,0.290,通信网络设备及器件,通信设备,203.88,207.96,+2.00%,--,209.90,195.68,-3.68%,-17.08%,-24.96%,+71.83%,6.97%,300,4400,76786,-0.50,4.08,--,227126870,192192800,77459122亿,-17.12%,7.79,3,-236.92,--,--,--,20161206,
4,SZ002201,九鼎新材,--,-3.46%,8.09,-0.29,8.09,8.10,15950244,130905428,700--,+0.00%,-3.58%,-1.40,2.65%,+77.88,5271737200,4870367300,92.39%,--,--,+0.00%,--,--,--,--,--,9272487,6677757,1.39,--,无,无,-0.19,0.63,58.72,15655880,4.45,0.024,玻璃玻纤,建筑材料,8.38,8.39,+0.12%,--,8.42,8.06,-6.26%,-24.46%,-30.17%,-29.00%,4.30%,37200,13700,21786,--,-42.82,--,651636240,602023150,21611522亿,-4.75%,1.82,5,23.11,--,--,--,20071226,
4,SZ301237,和顺科技,--,-3.46%,62.46,-2.24,62.46,62.50,1887100,122052659,28300--,-0.37%,-5.38%,-3.43,3.24%,+46.39,4996800000,3638295000,72.81%,--,--,-0.37%,--,--,--,--,--,1152650,734450,1.57,--,无,无,-0.01,0.42,,1174396,4.34,0.015,膜材料,塑料制品,64.70,66.01,+2.02%,--,68.99,62.00,-10.01%,-20.23%,-9.44%,+7.86%,10.80%,800,100,7733,--,-0.99,--,80000000,58250000,1403333亿,113.2%,14.38,3,-4.19,--,--,--,20220323,
32,SH688551,科威尔,--,-3.46%,48.77,-1.75,48.77,48.91,2600055,128844940,932--,+0.76%,-4.37%,-1.55,2.39%,+44.54,5315667100,5315667100,100.00%,--,--,+0.76%,--,--,--,--,--,1544632,1055423,1.46,--,无,无,-0.00,0.64,104.5,7295867,4.04,0.067,其他电源设备,其他电源设备,50.52,51.00,+0.95%,--,51.28,48.36,-9.99%,-27.37%,-31.25%,+73.56%,5.78%,2448,200,9376,-0.01,-0.28,--,108994609,108994609,6725075亿,-64.22%,12.08,6,5.09,--,--,--,20200910,
,SZ001238,浙江正特,--,-3.47%,25.03,-0.90,25.03,25.12,1233460,31078826,15400--,-0.56%,-2.83%,-0.64,0.85%,-4.76,3883354400,3632700800,93.55%,--,--,-0.56%,--,--,--,--,--,546430,687030,0.795,--,无,无,0.01,1.09,101.6,42537168,3.33,0.274,其他家居用品,家居用品,25.93,25.76,-0.66%,--,26.18,24.81,-8.62%,-8.08%,-15.07%,-28.92%,5.28%,1100,200,5618,--,16.11,--,155148000,145133870,44676584亿,4.91%,7.52,3,-1.51,--,--,--,20220919,
4,SH603626,科森科技,--,-3.48%,15.27,-0.55,15.27,15.28,16716850,258938160,400--,+0.07%,-3.35%,-1.39,3.01%,+52.90,8473012900,8473012900,100.00%,--,--,+0.07%,--,--,--,--,--,8615096,8101754,1.06,--,无,无,-0.08,0.72,66.31,272500000,3.72,0.695,消费电子零部件及组装,消费电子,15.82,15.80,-0.13%,--,15.89,15.15,-7.17%,-22.88%,-29.95%,-27.08%,4.68%,3977,2800,39006,-0.02,-13.09,--,554879690,554879690,483934900亿,512.8%,4.10,4,13.13,--,--,--,20170209,
4,SZ000551,创元科技,--,-3.48%,14.97,-0.54,14.97,14.98,30127163,461831450,600--,-0.07%,-3.92%,-2.32,6.22%,-8.05,7256453700,7253671600,99.96%,--,--,-0.07%,--,--,--,--,--,16663773,13463390,1.24,--,无,无,-0.41,0.88,21.36,124186547,2.38,0.256,环保设备,环保设备,15.51,15.58,+0.45%,--,15.82,14.78,-15.04%,-28.51%,-2.35%,+2.25%,6.71%,2800,6200,50835,--,-17.06,--,484733050,484547200,187521980亿,56.29%,6.28,3,36.69,--,--,--,19940106,
,SZ002993,奥海科技,--,-3.49%,48.74,-1.76,48.73,48.74,11679657,570700080,100--,+0.12%,-1.26%,-0.24,4.90%,+49.73,13454190000,11621903500,86.38%,--,--,+0.12%,--,--,--,--,--,6063680,5615977,1.08,--,无,无,0.05,1.26,39.08,41950000,2.77,0.170,消费电子零部件及组装,消费电子,50.50,49.36,-2.26%,--,50.40,47.30,-18.85%,-27.33%,-32.07%,+13.06%,6.14%,600,800,42334,--,2.44,--,276040000,238446930,55708653亿,-62.60%,17.57,4,-37.03,--,--,--,20200817,
4,SZ301360,荣旗科技,--,-3.49%,55.31,-2.00,55.26,55.31,1717720,96156824,8100--,+0.16%,-3.44%,-1.17,5.04%,-4.62,3859839300,1883943100,48.81%,--,--,+0.16%,--,--,--,--,--,916020,801700,1.14,--,无,无,0.08,0.64,78.20,-550996,3.21,-0.008,其他自动化设备,自动化设备,57.31,57.28,-0.05%,--,57.56,54.98,-17.62%,-17.30%,-28.99%,+1.92%,4.50%,500,2800,10478,--,11.50,--,69785560,34061528,-2166464亿,92.55%,17.24,4,-4.81,--,--,--,20230425,
4,SZ300053,航宇微,--,-3.49%,13.82,-0.50,13.81,13.82,19273357,271236950,600--,+0.00%,-2.06%,-1.77,2.96%,+59.76,9630803100,8994317600,93.39%,--,--,+0.00%,--,--,--,--,--,11432093,7841264,1.46,--,无,无,-0.25,0.57,,-18711163,6.81,-0.027,数字芯片设计,半导体,14.32,14.11,-1.47%,--,14.47,13.81,-7.99%,-17.74%,-14.64%,-27.34%,4.61%,55522,118100,22622,--,-18.30,--,696874320,650818930,-18765983亿,-1611%,2.03,2,51.05,--,--,--,20100211,
32,SH688116,天奈科技,--,-3.50%,30.91,-1.12,30.91,30.95,10759892,338694480,300--,-0.03%,-3.41%,-1.77,2.94%,+17.69,11329505700,11329505700,100.00%,--,--,-0.03%,--,--,--,--,--,6076351,4683541,1.30,--,无,无,-0.29,1.10,50.12,56392787,3.01,0.154,电池化学品,电池,32.03,32.00,-0.09%,--,32.39,30.74,-17.57%,-27.41%,-24.84%,-34.33%,5.15%,39950,1000,17677,-0.02,-13.77,--,366532050,366532050,64356580亿,-3.01%,10.28,4,46.50,--,--,--,20190925,
4,SZ300481,濮阳惠成,--,-3.50%,14.62,-0.53,14.61,14.62,14621488,216987670,100--,+0.21%,-3.24%,-1.45,5.04%,+40.54,4266926500,4240905600,99.39%,--,--,+0.21%,--,--,--,--,--,8592717,6028771,1.43,--,无,无,0.04,0.60,37.60,18381284,1.75,0.060,电子化学品,电子化学品,15.15,15.11,-0.26%,--,15.40,14.55,-12.35%,-35.93%,-22.32%,-4.44%,5.61%,200,38766,27445,--,2.05,--,291855440,290075620,20742302亿,-49.25%,8.37,5,-22.04,--,--,--,20150630,
4,SH603730,岱美股份,--,-3.51%,11.01,-0.40,11.01,11.06,28564871,318513830,100--,-0.72%,-3.08%,-1.23,1.33%,+85.90,23656016000,23656016000,100.00%,--,--,-0.72%,--,--,--,--,--,16366213,12198658,1.34,--,无,无,0.01,1.01,37.13,415000000,4.76,0.087,车身附件及饰件,汽车零部件,11.41,11.36,-0.44%,--,11.47,11.01,-1.78%,-2.22%,-22.19%,+29.38%,4.03%,61200,2800,39693,-0.04,2.62,--,2148593700,2148593700,205433950亿,-10.79%,2.32,3,-0.67,--,--,--,20170728,
4,SZ301128,强瑞技术,--,-3.51%,131.23,-4.77,131.23,131.25,3608660,484971690,200--,-0.02%,-4.74%,-2.32,2.83%,+35.46,19004437000,16717309000,87.97%,--,--,-0.02%,--,--,--,--,--,2253027,1355633,1.66,--,无,无,0.20,0.67,131.6,14692894,20.24,0.101,其他专用设备,专用设备,136.00,137.76,+1.29%,--,140.70,130.52,-5.60%,-15.76%,-29.06%,+83.52%,7.49%,1100,400,18153,--,9.86,--,144817780,127389383,31539369亿,22.84%,6.48,2,-115.48,--,--,--,20211110,
4,SZ301123,奕东电子,--,-3.53%,95.49,-3.49,95.49,95.50,7026942,692957210,100--,-0.02%,-5.46%,-3.16,4.26%,+15.59,22405774000,15759826000,70.34%,--,--,-0.02%,--,--,--,--,--,4281764,2745178,1.56,--,无,无,0.11,0.80,,9489859,7.99,0.040,消费电子零部件及组装,消费电子,98.98,101.01,+2.05%,--,103.60,94.65,+0.46%,-16.61%,-14.57%,+29.81%,9.04%,10529,500,35807,--,5.68,--,234640000,165041640,21213453亿,254.7%,11.95,4,-36.86,--,--,--,20220125,
4,SH600711,盛屯矿业,--,-3.53%,10.11,-0.37,10.11,10.12,90025758,931472390,900--,+0.00%,-4.71%,-2.26,2.91%,+64.04,31246083000,31246083000,100.00%,--,--,+0.00%,--,--,--,--,--,49966250,40059508,1.25,--,无,无,-0.29,0.94,11.61,1850000000,1.79,0.330,铜,工业金属,10.48,10.61,+1.24%,--,10.73,10.11,-4.17%,-8.09%,-23.70%,-33.09%,5.92%,624700,80600,70393,-0.06,-15.46,--,3090611600,3090611600,1408145900亿,250.4%,5.66,2,47.59,--,--,--,19960531,
